Country or Area,Subgroup,Year,Value
Oman,Female,2000,119076
Oman,Female,1999,112554
Oman,Male,2005,153191
Oman,Male,2004,149219
Oman,Male,2003,144966
Oman,Male,2002,137137
Oman,Male,2001,130003
Oman,Male,2000,123457
Oman,Male,1999,116477
Pakistan,Female,2005,2977448
Pakistan,Female,2004,2969180
Pakistan,Female,2003,2662680
Pakistan,Female,2002,2581024
Pakistan,Female,2001,2583390
Pakistan,Male,2005,4267463
Pakistan,Male,2004,4302819
Pakistan,Male,2003,3822613
Pakistan,Male,2002,3815354
Pakistan,Male,2001,3965467
Palau,Female,2005,1134
Palau,Female,2004,1145
Palau,Female,2003,1287
Palau,Female,2001,915
Palau,Female,2000,911
Palau,Female,1999,1060
Palau,Male,2005,1135
Palau,Male,2004,1128
Palau,Male,2003,1178
Palau,Male,2001,983
Palau,Male,2000,990
Palau,Male,1999,1117
"Palestinian Territory, Occupied",Female,2005,345177
"Palestinian Territory, Occupied",Female,2004,314567
"Palestinian Territory, Occupied",Female,2003,292426
"Palestinian Territory, Occupied",Female,2002,274026
"Palestinian Territory, Occupied",Female,2001,258023
"Palestinian Territory, Occupied",Female,2000,239245
"Palestinian Territory, Occupied",Female,1999,220235
"Palestinian Territory, Occupied",Male,2005,340408
"Palestinian Territory, Occupied",Male,2004,313928
"Palestinian Territory, Occupied",Male,2003,290310
"Palestinian Territory, Occupied",Male,2002,270909
"Palestinian Territory, Occupied",Male,2001,252191
"Palestinian Territory, Occupied",Male,2000,238133
"Palestinian Territory, Occupied",Male,1999,224166
Panama,Female,2005,130067
Panama,Female,2004,128968
Panama,Female,2003,128197
Panama,Female,2002,127293
Panama,Female,2001,123883
Panama,Female,2000,118357
Panama,Female,1999,116808
Panama,Male,2005,126157
Panama,Male,2004,124932
Panama,Male,2003,124815
Panama,Male,2002,123935
Panama,Male,2001,120214
Panama,Male,2000,115796
Panama,Male,1999,113226
Papua New Guinea,Female,2003,78030
Papua New Guinea,Female,2002,75305
Papua New Guinea,Female,2001,68663
Papua New Guinea,Female,2000,63812
Papua New Guinea,Female,1999,57892
Papua New Guinea,Male,2003,112291
Papua New Guinea,Male,2002,109346
Papua New Guinea,Male,2001,101608
Papua New Guinea,Male,2000,92332
Papua New Guinea,Male,1999,85609
Paraguay,Female,2004,261384
Paraguay,Female,2003,253232
Paraguay,Female,2002,258384
Paraguay,Female,2001,247891
Paraguay,Female,2000,229926
Paraguay,Female,1999,213386
Paraguay,Male,2004,264617
Paraguay,Male,2003,257649
Paraguay,Male,2002,261546
Paraguay,Male,2001,250044
Paraguay,Male,2000,229334
Paraguay,Male,1999,211828
Peru,Female,2005,1335855
Peru,Female,2004,1320825
Peru,Female,2003,1286686
Peru,Female,2002,1206464
Peru,Female,2001,1181065
Peru,Female,2000,1127994
Peru,Female,1999,1087367
Peru,Male,2005,1355456
Peru,Male,2004,1341055
Peru,Male,2003,1318561
Peru,Male,2002,1333218
Peru,Male,2001,1303710
Peru,Male,2000,1246184
Peru,Male,1999,1190446
Philippines,Female,2005,3285859
Philippines,Female,2004,3252954
Philippines,Female,2003,3124375
Philippines,Female,2002,2992639
Philippines,Female,2001,2764728
Philippines,Female,1999,2624112
Philippines,Male,2005,3066623
Philippines,Male,2004,3055838
Philippines,Male,2003,2944688
Philippines,Male,2002,2824060
Philippines,Male,2001,2621706
Philippines,Male,1999,2493347
Poland,Female,2005,1675314
Poland,Female,2004,1709299
Poland,Female,2003,1863163
Poland,Female,2002,1900055
Poland,Female,2001,1918360
Poland,Female,2000,1931965
Poland,Female,1999,1939075
Poland,Male,2005,1769589
Poland,Male,2004,1770755
Poland,Male,2003,2032004
Poland,Male,2002,2049938
Poland,Male,2001,2055602
Poland,Male,2000,2056036
Poland,Male,1999,2044972
Portugal,Female,2005,343002
Portugal,Female,2004,341697
Portugal,Female,2003,391053
Portugal,Female,2001,408976
Portugal,Female,2000,420187
Portugal,Female,1999,431527
Portugal,Male,2005,326527
Portugal,Male,2004,323516
Portugal,Male,2003,375119
Portugal,Male,2001,404196
Portugal,Male,2000,411006
Portugal,Male,1999,415989
Qatar,Female,2005,27513
Qatar,Female,2004,26359
Qatar,Female,2003,25659
Qatar,Female,2002,24380
Qatar,Female,2001,23509
Qatar,Female,2000,23284
Qatar,Female,1999,22414
Qatar,Male,2005,28192
Qatar,Male,2004,27594
Qatar,Male,2003,26229
Qatar,Male,2002,24662
Qatar,Male,2001,23422
Qatar,Male,2000,24129
Qatar,Male,1999,21989
Republic of Moldova,Female,2005,190823
Republic of Moldova,Female,2004,200274
Republic of Moldova,Female,2003,205429
Republic of Moldova,Female,2002,206456
Republic of Moldova,Female,2001,206130
Republic of Moldova,Female,2000,206309
Republic of Moldova,Female,1999,205666
Republic of Moldova,Male,2005,191754
Republic of Moldova,Male,2004,199538
Republic of Moldova,Male,2003,205161
Republic of Moldova,Male,2002,207460
Republic of Moldova,Male,2001,207288
Republic of Moldova,Male,2000,207601
Republic of Moldova,Male,1999,209653
Romania,Female,2005,1028780
Romania,Female,2004,1061887
Romania,Female,2003,1095530
Romania,Female,2002,1113719
Romania,Female,2001,1109632
Romania,Female,2000,1098890
Romania,Female,1999,1094456
Romania,Male,2005,1060866
Romania,Male,2004,1092847
Romania,Male,2003,1122594
Romania,Male,2002,1141130
Romania,Male,2001,1139170
Romania,Male,2000,1126801
Romania,Male,1999,1123569
Russian Federation,Female,2005,6048827
Russian Federation,Female,2004,6615937
Russian Federation,Female,2003,7103649
Russian Federation,Female,2002,7517979
Russian Federation,Male,2005,6384328
Russian Federation,Male,2004,6942967
Russian Federation,Male,2003,7418169
Russian Federation,Male,2002,7822432
Rwanda,Female,2005,97079
Rwanda,Female,2004,97011
Rwanda,Female,2003,89820
Rwanda,Female,2001,81137
Rwanda,Female,2000,63654
Rwanda,Female,1999,53481
Rwanda,Male,2005,106743
Rwanda,Male,2004,106540
Rwanda,Male,2003,99333
Rwanda,Male,2001,82439
Rwanda,Male,2000,65966
Rwanda,Male,1999,51811
Saint Kitts and Nevis,Female,2005,1997
Saint Kitts and Nevis,Female,2004,2028
Saint Kitts and Nevis,Female,2003,2156
Saint Kitts and Nevis,Female,2002,2159
Saint Kitts and Nevis,Female,2001,1896
Saint Kitts and Nevis,Female,2000,1895
Saint Kitts and Nevis,Male,2005,1942
Saint Kitts and Nevis,Male,2004,1875
Saint Kitts and Nevis,Male,2003,1942
Saint Kitts and Nevis,Male,2002,2081
Saint Kitts and Nevis,Male,2001,2035
Saint Kitts and Nevis,Male,2000,1813
Saint Lucia,Female,2005,7479
Saint Lucia,Female,2004,7471
Saint Lucia,Female,2003,7497
Saint Lucia,Female,2002,7255
Saint Lucia,Female,2001,7194
Saint Lucia,Female,2000,7172
Saint Lucia,Female,1999,6691
Saint Lucia,Male,2005,6307
Saint Lucia,Male,2004,6738
Saint Lucia,Male,2003,6613
Saint Lucia,Male,2002,5488
Saint Lucia,Male,2001,5544
Saint Lucia,Male,2000,5358
Saint Lucia,Male,1999,5156
Samoa,Female,2005,12280
Samoa,Female,2004,12015
Samoa,Female,2003,11874
Samoa,Female,2002,11530
Samoa,Female,2001,11184
Samoa,Female,2000,10920
Samoa,Female,1999,10767
Samoa,Male,2005,11962
Samoa,Male,2004,11749
Samoa,Male,2003,11553
Samoa,Male,2002,11411
Samoa,Male,2001,11001
Samoa,Male,2000,10761
Samoa,Male,1999,10981
San Marino,Female,2000,487
San Marino,Male,2000,501
Sao Tome and Principe,Female,2005,4137
Sao Tome and Principe,Female,2004,3748
Sao Tome and Principe,Female,2003,3611
Sao Tome and Principe,Female,2002,3345
Sao Tome and Principe,Male,2005,3954
Sao Tome and Principe,Male,2004,3675
Sao Tome and Principe,Male,2003,3142
Sao Tome and Principe,Male,2002,4022
Saudi Arabia,Female,2005,1314779
Saudi Arabia,Female,2004,1294491
Saudi Arabia,Female,2003,1240627
Saudi Arabia,Male,2005,1417470
Saudi Arabia,Male,2004,1390217
Saudi Arabia,Male,2003,1336319
Senegal,Female,2005,172331
Senegal,Female,2004,149843
Senegal,Female,2003,125904
Senegal,Female,2002,115486
Senegal,Female,2001,103039
Senegal,Female,2000,97935
Senegal,Female,1999,92356
Senegal,Male,2005,233568
Senegal,Male,2004,210173
Senegal,Male,2003,184055
Senegal,Male,2002,173777
Senegal,Male,2001,157699
Senegal,Male,2000,151612
Senegal,Male,1999,145098
Serbia and Montenegro,Female,2001,375538
Serbia and Montenegro,Female,2000,387431
Serbia and Montenegro,Female,1999,400707
Serbia and Montenegro,Male,2001,385870
Serbia and Montenegro,Male,2000,397095
Serbia and Montenegro,Male,1999,413249
Seychelles,Female,2005,3624
Seychelles,Female,2004,3755
Seychelles,Female,2003,3794
Seychelles,Female,2002,3758
Seychelles,Female,2001,3813
Seychelles,Female,2000,3914
Seychelles,Female,1999,3905
Seychelles,Male,2005,3896
Seychelles,Male,2004,3651
Seychelles,Male,2003,3757
Seychelles,Male,2002,3767
Seychelles,Male,2001,3701
Seychelles,Male,2000,3828
Seychelles,Male,1999,3883
Sierra Leone,Female,2001,64711
Sierra Leone,Male,2001,90856
Singapore,Female,2005,118357
Singapore,Female,2004,116306
Singapore,Female,2003,112574
Singapore,Female,2002,107019
Singapore,Female,2001,103063
Singapore,Female,2000,97360
Singapore,Female,1999,95658
Singapore,Male,2005,123607
Singapore,Male,2004,121909
Singapore,Male,2003,118411
Singapore,Male,2002,112359
Singapore,Male,2001,108394
Singapore,Male,2000,102849
Singapore,Male,1999,101435
Slovakia,Female,2005,325724
Slovakia,Female,2004,331813
Slovakia,Female,2003,328957
Slovakia,Female,2002,327706
Slovakia,Female,2001,326908
Slovakia,Female,2000,331853
Slovakia,Female,1999,333867
Slovakia,Male,2005,336935
Slovakia,Male,2004,341899
Slovakia,Male,2003,340621
Slovakia,Male,2002,338532
Slovakia,Male,2001,336647
Slovakia,Male,2000,339817
Slovakia,Male,1999,340538
Slovenia,Female,2005,88277
Slovenia,Female,2004,91578
Slovenia,Female,2003,105854
Slovenia,Female,2002,107982
Slovenia,Female,2001,110850
Slovenia,Female,2000,108326
Slovenia,Female,1999,108828
Slovenia,Male,2005,93022
Slovenia,Male,2004,96239
Slovenia,Male,2003,111733
Slovenia,Male,2002,112822
Slovenia,Male,2001,113897
Slovenia,Male,2000,109925
Slovenia,Male,1999,111205
Solomon Islands,Female,2005,9781
Solomon Islands,Female,2004,9641
Solomon Islands,Female,2003,9376
Solomon Islands,Female,2002,9305
Solomon Islands,Female,2001,7085
Solomon Islands,Female,2000,5697
Solomon Islands,Female,1999,6805
Solomon Islands,Male,2005,12706
Solomon Islands,Male,2004,12516
Solomon Islands,Male,2003,12509
Solomon Islands,Male,2002,12395
Solomon Islands,Male,2001,9395
Solomon Islands,Male,2000,7830
Solomon Islands,Male,1999,9771
South Africa,Female,2004,2367088
South Africa,Female,2003,2289237
South Africa,Female,2002,2250409
South Africa,Female,2001,2218158
South Africa,Female,2000,2170709
South Africa,Female,1999,2241826
South Africa,Male,2004,2226404
South Africa,Male,2003,2157604
South Africa,Male,2002,2103408
South Africa,Male,2001,2032242
South Africa,Male,2000,1971237
South Africa,Male,1999,1997371
Spain,Female,2005,1557536
Spain,Female,2004,1529111
Spain,Female,2003,1526760
Spain,Female,2002,1560263
Spain,Female,2001,1592905
Spain,Female,2000,1629244
Spain,Female,1999,1660717
Spain,Male,2005,1550280
Spain,Male,2004,1519077
Spain,Male,2003,1525902
Spain,Male,2002,1546514
Spain,Male,2001,1590377
Spain,Male,2000,1616706
Spain,Male,1999,1638752
Sri Lanka,Female,2004,1153301
Sri Lanka,Female,2003,1174269
Sri Lanka,Female,2002,1188251
Sri Lanka,Male,2004,1179025
Sri Lanka,Male,2003,1145824
Sri Lanka,Male,2002,1156709
St Vincent and the Grenadines,Female,2005,5399
St Vincent and the Grenadines,Female,2004,5360
St Vincent and the Grenadines,Female,2003,5004
St Vincent and the Grenadines,Female,2002,5197
St Vincent and the Grenadines,Female,2001,5231
St Vincent and the Grenadines,Female,2000,5505
St Vincent and the Grenadines,Male,2005,4381
St Vincent and the Grenadines,Male,2004,5038
St Vincent and the Grenadines,Male,2003,4620
St Vincent and the Grenadines,Male,2002,4723
St Vincent and the Grenadines,Male,2001,4525
St Vincent and the Grenadines,Male,2000,4174
Sudan,Female,2005,651156
Sudan,Female,2004,656880
Sudan,Female,2003,602084
Sudan,Female,2002,560121
Sudan,Female,2001,555445
Sudan,Male,2005,718579
Sudan,Male,2004,736898
Sudan,Male,2003,676549
Sudan,Male,2002,612611
Sudan,Male,2001,596109
Suriname,Female,2005,25553
Suriname,Female,2003,23091
Suriname,Female,2002,24180
Suriname,Female,2001,22231
Suriname,Male,2005,20265
Suriname,Male,2003,17909
Suriname,Male,2002,18073
Suriname,Male,2001,19643
Swaziland,Female,2005,33264
Swaziland,Female,2004,33215
Swaziland,Female,2003,31317
Swaziland,Female,2002,31620
Swaziland,Female,2001,31126
Swaziland,Female,2000,30250
Swaziland,Female,1999,30825
Swaziland,Male,2005,34585
Swaziland,Male,2004,34481
Swaziland,Male,2003,31084
Swaziland,Male,2002,31056
Swaziland,Male,2001,30151
Swaziland,Male,2000,30003
Swaziland,Male,1999,30726
Sweden,Female,2005,357176
Sweden,Female,2004,352072
Sweden,Female,2003,485304
Sweden,Female,2002,499875
Sweden,Female,2001,505328
Sweden,Female,2000,509767
Sweden,Female,1999,527991
Sweden,Male,2005,378318
Sweden,Male,2004,359726
Sweden,Male,2003,432674
Sweden,Male,2002,434733
Sweden,Male,2001,423096
Sweden,Male,2000,423902
Sweden,Male,1999,435927
Switzerland,Female,2005,271859
Switzerland,Female,2004,265884
Switzerland,Female,2003,262486
Switzerland,Female,2002,259863
Switzerland,Female,2001,261388
Switzerland,Female,2000,257991
Switzerland,Female,1999,254777
Switzerland,Male,2005,302924
Switzerland,Male,2004,297817
Switzerland,Male,2003,293019
Switzerland,Male,2002,290454
Switzerland,Male,2001,292230
Switzerland,Male,2000,291378
Switzerland,Male,1999,289656
Syria,Female,2005,1131499
Syria,Female,2004,1062331
Syria,Female,2003,998726
Syria,Female,2002,550613
Syria,Female,2001,522126
Syria,Female,2000,501241
Syria,Female,1999,482386
Syria,Male,2005,1257884
Syria,Male,2004,1186785
Syria,Male,2003,1120964
Syria,Male,2002,631811
Syria,Male,2001,602626
Syria,Male,2000,567799
Syria,Male,1999,547383
Tajikistan,Female,2005,441428
Tajikistan,Female,2004,438721
Tajikistan,Female,2003,424811
Tajikistan,Female,2002,400578
Tajikistan,Female,2001,379732
Tajikistan,Female,2000,362822
Tajikistan,Female,1999,350854
Tajikistan,Male,2005,542982
Tajikistan,Male,2004,534952
Tajikistan,Male,2003,523530
Tajikistan,Male,2002,498658
Tajikistan,Male,2001,467713
Tajikistan,Male,2000,432558
Tajikistan,Male,1999,418049
Tanzania,Female,1999,121536
Tanzania,Male,1999,149610
Thailand,Female,2005,2289273
Thailand,Female,2004,2165272
Thailand,Female,2003,2032604
Thailand,Female,2002,2043792
Thailand,Female,2001,1976876
Thailand,Male,2005,2243900
Thailand,Male,2004,2088108
Thailand,Male,2003,2095628
Thailand,Male,2002,2106392
Thailand,Male,2001,2095232
Timor Leste,Female,2005,36445
Timor Leste,Female,2004,35122
Timor Leste,Male,2005,38377
Timor Leste,Male,2004,37883
Togo,Female,2005,134331
Togo,Female,2004,124692
Togo,Female,2003,114235
Togo,Female,2000,79631
Togo,Female,1999,66383
Togo,Male,2005,264707
Togo,Male,2004,250693
Togo,Male,2003,239546
Togo,Male,2000,181246
Togo,Male,1999,165565
Tokelau,Female,2004,79
Tokelau,Female,2003,91
Tokelau,Female,2002,113
Tokelau,Female,2001,113
Tokelau,Female,2000,89
Tokelau,Male,2004,96
Tokelau,Male,2003,100
Tokelau,Male,2002,89
Tokelau,Male,2001,89
Tokelau,Male,2000,91
Tonga,Female,2004,6901
Tonga,Female,2002,7253
Tonga,Female,2001,6957
Tonga,Female,2000,7176
Tonga,Female,1999,7358
Tonga,Male,2004,7131
Tonga,Male,2002,7314
Tonga,Male,2001,7170
Tonga,Male,2000,7348
Tonga,Male,1999,7352
Trinidad and Tobago,Female,2005,48932
Trinidad and Tobago,Female,2004,53819
Trinidad and Tobago,Female,2003,55481
Trinidad and Tobago,Female,2002,56383
Trinidad and Tobago,Female,2001,58724
Trinidad and Tobago,Female,2000,58519
Trinidad and Tobago,Female,1999,60339
Trinidad and Tobago,Male,2005,48148
Trinidad and Tobago,Male,2004,51562
Trinidad and Tobago,Male,2003,52399
Trinidad and Tobago,Male,2002,52395
Trinidad and Tobago,Male,2001,55843
Trinidad and Tobago,Male,2000,54623
Trinidad and Tobago,Male,1999,56672
Tunisia,Female,2005,632802
Tunisia,Female,2003,583752
Tunisia,Female,2002,583049
Tunisia,Female,2001,573688
Tunisia,Female,2000,554873
Tunisia,Female,1999,521603
Tunisia,Male,2005,606666
Tunisia,Male,2003,564771
Tunisia,Male,2002,586319
Tunisia,Male,2001,569394
Tunisia,Male,2000,549222
Tunisia,Male,1999,537274
Turkey,Female,2005,2242994
Turkey,Female,2004,2240771
Turkey,Female,2003,2413856
Turkey,Female,2002,2336589
Turkey,Female,2001,2216158
Turkey,Male,2005,2832726
Turkey,Male,2004,3090152
Turkey,Male,2003,3328214
Turkey,Male,2002,3163657
Turkey,Male,2001,3054898
Turks and Caicos Islands,Female,2005,806
Turks and Caicos Islands,Female,2004,742
Turks and Caicos Islands,Female,2003,686
Turks and Caicos Islands,Female,2002,703
Turks and Caicos Islands,Female,2001,705
Turks and Caicos Islands,Female,2000,674
Turks and Caicos Islands,Female,1999,569
Turks and Caicos Islands,Male,2005,880
Turks and Caicos Islands,Male,2004,774
Turks and Caicos Islands,Male,2003,709
Turks and Caicos Islands,Male,2002,708
Turks and Caicos Islands,Male,2001,634
Turks and Caicos Islands,Male,2000,544
Turks and Caicos Islands,Male,1999,545
Tuvalu,Female,2001,421
Tuvalu,Male,2001,491
Uganda,Female,2005,338010
Uganda,Female,2004,325560
Uganda,Female,2003,319779
Uganda,Female,2002,306065
Uganda,Female,2001,247298
Uganda,Female,2000,237280
Uganda,Female,1999,126337
Uganda,Male,2005,422327
Uganda,Male,2004,407232
Uganda,Male,2003,396957
Uganda,Male,2002,381548
Uganda,Male,2001,323222
Uganda,Male,2000,309697
Uganda,Male,1999,191799
Ukraine,Female,2005,1891688
Ukraine,Female,2004,2154687
Ukraine,Female,2003,2350328
Ukraine,Female,2002,2437590
Ukraine,Female,2001,2489403
Ukraine,Female,2000,2554008
Ukraine,Female,1999,2594017
Ukraine,Male,2005,2151139
Ukraine,Male,2004,2291287
Ukraine,Male,2003,2473749
Ukraine,Male,2002,2545357
Ukraine,Male,2001,2634199
Ukraine,Male,2000,2650477
Ukraine,Male,1999,2620089
United Arab Emirates,Female,2005,139376
United Arab Emirates,Female,2004,137119
United Arab Emirates,Female,2003,135018
United Arab Emirates,Female,2002,112886
United Arab Emirates,Female,2001,109163
United Arab Emirates,Female,2000,105000
United Arab Emirates,Female,1999,100991
United Arab Emirates,Male,2005,145602
United Arab Emirates,Male,2004,142377
United Arab Emirates,Male,2003,138473
United Arab Emirates,Male,2002,113521
United Arab Emirates,Male,2001,110971
United Arab Emirates,Male,2000,105002
United Arab Emirates,Male,1999,100531
United Kingdom,Female,2005,2836237
United Kingdom,Female,2004,2813796
United Kingdom,Female,2003,2741211
United Kingdom,Female,2002,2706721
United Kingdom,Female,2001,2633319
United Kingdom,Female,2000,2608431
United Kingdom,Female,1999,2552664
United Kingdom,Male,2005,2911185
United Kingdom,Male,2004,2885730
United Kingdom,Male,2003,2789386
United Kingdom,Male,2002,2800677
United Kingdom,Male,2001,2733120
United Kingdom,Male,2000,2695709
United Kingdom,Male,1999,2639638
United States of America,Female,2005,12008749
United States of America,Female,2004,11895622
United States of America,Female,2003,11622524
United States of America,Female,2002,11240229
United States of America,Female,2001,11320612
United States of America,Female,2000,11070268
United States of America,Male,2005,12423185
United States of America,Male,2004,12290164
United States of America,Male,2003,12231934
United States of America,Male,2002,11956081
United States of America,Male,2001,11766430
United States of America,Male,2000,11523294
Uruguay,Female,2004,178286
Uruguay,Female,2003,180372
Uruguay,Female,2002,172583
Uruguay,Female,2001,164967
Uruguay,Female,2000,158654
Uruguay,Female,1999,150307
Uruguay,Male,2004,160771
Uruguay,Male,2003,163245
Uruguay,Male,2002,159592
Uruguay,Male,2001,151001
Uruguay,Male,2000,145229
Uruguay,Male,1999,133531
Uzbekistan,Female,2004,2054530
Uzbekistan,Female,2003,2020227
Uzbekistan,Female,2002,1993114
Uzbekistan,Male,2004,2180418
Uzbekistan,Male,2003,2140676
Uzbekistan,Male,2002,2107847
Vanuatu,Female,2004,6185
Vanuatu,Female,2003,5637
Vanuatu,Female,2002,5785
Vanuatu,Female,2001,5048
Vanuatu,Female,2000,5406
Vanuatu,Female,1999,4059
Vanuatu,Male,2004,7652
Vanuatu,Male,2003,7163
Vanuatu,Male,2002,6528
Vanuatu,Male,2001,5886
Vanuatu,Male,2000,5040
Vanuatu,Male,1999,4930
Venezuela,Female,2005,1055909
Venezuela,Female,2004,1021318
Venezuela,Female,2003,980258
Venezuela,Female,2002,955757
Venezuela,Female,2001,889959
Venezuela,Female,2000,826802
Venezuela,Female,1999,778954
Venezuela,Male,2005,972479
Venezuela,Male,2004,932188
Venezuela,Male,2003,885856
Venezuela,Male,2002,855370
Venezuela,Male,2001,787848
Venezuela,Male,2000,716623
Venezuela,Male,1999,660168
Vietnam,Female,2005,4827551
Vietnam,Female,2004,4607240
Vietnam,Female,2003,4394204
Vietnam,Female,2002,4161139
Vietnam,Female,2001,3918390
Vietnam,Female,2000,3727020
Vietnam,Female,1999,3461360
Vietnam,Male,2005,5111768
Vietnam,Male,2004,4981458
Vietnam,Male,2003,4871597
Vietnam,Male,2002,4622201
Vietnam,Male,2001,4399802
Vietnam,Male,2000,4199106
Vietnam,Male,1999,3939529
Yemen,Female,2005,466693
Yemen,Female,2004,451535
Yemen,Female,2003,413767
Yemen,Female,2001,353297
Yemen,Female,2000,325256
Yemen,Female,1999,271291
Yemen,Male,2005,988523
Yemen,Male,2004,994834
Yemen,Male,2003,959595
Yemen,Male,2001,895719
Yemen,Male,2000,825613
Yemen,Male,1999,770525
Zambia,Female,2005,183200
Zambia,Female,2004,160367
Zambia,Female,2002,158834
Zambia,Female,2001,132145
Zambia,Female,2000,122996
Zambia,Female,1999,102990
Zambia,Male,2005,225771
Zambia,Male,2004,203246
Zambia,Male,2002,192608
Zambia,Male,2001,171987
Zambia,Male,2000,153305
Zambia,Male,1999,134317
Zimbabwe,Female,2003,360311
Zimbabwe,Female,2002,388783
Zimbabwe,Female,2001,407223
Zimbabwe,Female,2000,395202
Zimbabwe,Female,1999,391813
Zimbabwe,Male,2003,397918
Zimbabwe,Male,2002,439673
Zimbabwe,Male,2001,458948
Zimbabwe,Male,2000,448981
Zimbabwe,Male,1999,443067
